onset	duration	sample	type	value
728.0703125	n/a	372773	STATUS	61463
728.435546875	n/a	372960	STATUS	61471
728.7109375	n/a	373101	STATUS	61472
729.4453125	n/a	373477	STATUS	61480
730.453125	n/a	373993	STATUS	61490
731.76953125	n/a	374667	STATUS	61501
732.369140625	n/a	374974	STATUS	61510
732.619140625	n/a	375102	STATUS	61450
734.119140625	n/a	375870	STATUS	61463
734.486328125	n/a	376058	STATUS	61471
734.76171875	n/a	376199	STATUS	61472
735.494140625	n/a	376574	STATUS	61480
736.50390625	n/a	377091	STATUS	61490
738.14453125	n/a	377931	STATUS	61501
738.353515625	n/a	378038	STATUS	61511
738.603515625	n/a	378166	STATUS	61450
740.103515625	n/a	378934	STATUS	61463
740.470703125	n/a	379122	STATUS	61471
740.74609375	n/a	379263	STATUS	61472
741.478515625	n/a	379638	STATUS	61480
742.486328125	n/a	380154	STATUS	61490
743.845703125	n/a	380850	STATUS	61501
745.103515625	n/a	381494	STATUS	61511
745.353515625	n/a	381622	STATUS	61450
746.853515625	n/a	382390	STATUS	61463
747.220703125	n/a	382578	STATUS	61471
747.49609375	n/a	382719	STATUS	61472
748.228515625	n/a	383094	STATUS	61480
749.23828125	n/a	383611	STATUS	61490
751.36328125	n/a	384699	STATUS	61501
751.98046875	n/a	385015	STATUS	61510
752.23046875	n/a	385143	STATUS	61450
753.73046875	n/a	385911	STATUS	61463
754.095703125	n/a	386098	STATUS	61471
754.37109375	n/a	386239	STATUS	61472
755.10546875	n/a	386615	STATUS	61480
756.11328125	n/a	387131	STATUS	61490
757.271484375	n/a	387724	STATUS	61501
758.0546875	n/a	388125	STATUS	61511
758.3046875	n/a	388253	STATUS	61450
759.8046875	n/a	389021	STATUS	61463
760.171875	n/a	389209	STATUS	61471
760.447265625	n/a	389350	STATUS	61472
761.1796875	n/a	389725	STATUS	61480
762.189453125	n/a	390242	STATUS	61490
763.40625	n/a	390865	STATUS	61501
763.96484375	n/a	391151	STATUS	61510
764.21484375	n/a	391279	STATUS	61450
765.71484375	n/a	392047	STATUS	61468
766.080078125	n/a	392234	STATUS	61471
766.814453125	n/a	392610	STATUS	61472
767.08984375	n/a	392751	STATUS	61480
768.09765625	n/a	393267	STATUS	61490
769.498046875	n/a	393984	STATUS	61501
770.189453125	n/a	394338	STATUS	61511
782.482421875	n/a	400632	STATUS	61694
783.982421875	n/a	401400	STATUS	61450
785.482421875	n/a	402168	STATUS	61463
785.849609375	n/a	402356	STATUS	61471
786.123046875	n/a	402496	STATUS	61472
