onset	duration	sample	type	value
556.587890625	n/a	284974	STATUS	61472
556.86328125	n/a	285115	STATUS	61480
557.87109375	n/a	285631	STATUS	61490
559.6796875	n/a	286557	STATUS	61501
561.671875	n/a	287577	STATUS	61511
561.921875	n/a	287705	STATUS	61450
563.421875	n/a	288473	STATUS	61468
563.7890625	n/a	288661	STATUS	61471
564.521484375	n/a	289036	STATUS	61472
564.796875	n/a	289177	STATUS	61480
565.806640625	n/a	289694	STATUS	61490
567.181640625	n/a	290398	STATUS	61501
567.888671875	n/a	290760	STATUS	61510
568.138671875	n/a	290888	STATUS	61450
569.638671875	n/a	291656	STATUS	61463
570.005859375	n/a	291844	STATUS	61471
570.28125	n/a	291985	STATUS	61472
571.013671875	n/a	292360	STATUS	61480
572.0234375	n/a	292877	STATUS	61490
573.490234375	n/a	293628	STATUS	61501
574.498046875	n/a	294144	STATUS	61511
574.748046875	n/a	294272	STATUS	61450
576.248046875	n/a	295040	STATUS	61468
576.615234375	n/a	295228	STATUS	61471
577.34765625	n/a	295603	STATUS	61472
577.623046875	n/a	295744	STATUS	61480
